"","LInkZip","iMISID","ZCTA","NameLnk","NAME","PLACEFP","STATEFP","GISJOIN","SUST_MANAGER","SUST_CEOPLAN","SUST_CITCOMM","SUST_BUDGET","SUST_STAFF","POV_POL_CNT","POV_POL_PER","WAT_POL_PER","WAT_POL_CNT","EM_POL_CNT","EM_POL_PER","USTATE.","USTATE","UPO","UMETRO","STATE_GHG","STATE_WATER","STATE_POV","GEO.id","POV_PERCENT_POP","PER_CAP_INC","COL_DEG_PER","DEM_VOTE_PER","NRDC_COUNT","NRDC_PER_ZIP_POP","NRDC_PER_TOTNRDC","WATER_STRESS_RANKS","WATER_STRESS_TOPN_PER","WATER_STRESS_ABS","TOT_POP"
"953",62902,195553,"62902","17_Carbondale","Carbondale","11163","17","G17011163",1,0,1,0,0,1,0.2,0,0,0,0,17,"IL","Carbondale",0,2.2,5,2.54,"8600000US62902","20.4","24947","40.8133675",42.49,16,0.00353122930920327,0,68,0,0.457664066,26231
"954",62959,195594,"62959","17_Marion","Marion","46916","17","G17046916",0,0,0,0,0,2,0.4,0,0,0,0,17,"IL","Marion",0,2.2,5,2.54,"8600000US62959","14.9","24608","17.946291",42.49,34,0.00127069551892963,1e-04,68,0,0.457664066,17388
"955",63011,195614,"63011","29_Manchester","Manchester","45668","29","G29045668",1,0,0,0,0,0,0,0.2,1,0,0,29,"MO","Manchester",0,0.55,2,1.72,"8600000US63011","4.7","39237","44.4656695",60.04,99,0.00268853705564457,1e-04,68,0,0.457664066,18569
"956",63011,207593,"63011","29_Ballwin","Ballwin","03160","29","G29003160",1,0,0,0,0,0,0,0,0,0,0,29,"MO","Ballwin",0,0.55,2,1.72,"8600000US63011","4.7","39237","44.4656695",60.04,99,0.00268853705564457,1e-04,68,0,0.457664066,30033
"957",63019,195641,"63019","29_Crystal City","Crystal City","17632","29","G29017632",0,0,0,0,0,0,0,0.2,1,0,0,29,"MO","Crystal City",0,0.55,2,1.72,"8600000US63019","8.1","25476","18.4511933",51.28,3,0.000672193591754425,0,68,0,0.457664066,4538
"958",63026,303402,"63026","29_Fenton","Fenton","23950","29","G29023950",0,0,0,0,0,0,0,0,0,0,0,29,"MO","Fenton",0,0.55,2,1.72,"8600000US63026","8.5","29367","24.6463926",60.04,78,0.00176442644830004,1e-04,68,0,0.457664066,4285
"959",63043,195676,"63043","29_Maryland Heights","Maryland Heights","46586","29","G29046586",1,0,0,0,0,0,0,0.2,1,0,0,29,"MO","Maryland Heights",0,0.55,2,1.72,"8600000US63043","8.1","30147","29.74049",60.04,50,0.00223353881890467,1e-04,74,0,0.463205591,25949
"960",63069,195690,"63069","29_Pacific","Pacific","55910","29","G29055910",0,0,0,1,1,1,0.2,0.4,2,2,0.4,29,"MO","Pacific",0,0.55,2,1.72,"8600000US63069","10.9","24454","16.1664159",43.73,34,0.00222746331236897,1e-04,68,0,0.457664066,7268
"961",63070,195695,"63070","29_Pevely","Pevely","57278","29","G29057278",0,0,0,0,0,0,0,0,0,0,0,29,"MO","Pevely",0,0.55,2,1.72,"8600000US63070","17.5","21231","10.8994603",51.28,9,0.0011343584572725,0,68,0,0.457664066,5808
"962",63080,195703,"63080","29_Sullivan","Sullivan","71440","29","G29071440",1,0,0,0,0,0,0,0,0,0,0,29,"MO","Sullivan",0,0.55,2,1.72,"8600000US63080","13.3","21274","11.1524869",39.43,8,0.000536516665548924,0,68,0,0.457664066,6726
"963",63105,195740,"63105","29_Clayton","Clayton","14572","29","G29014572",1,0,1,0,0,0,0,0.2,1,2,0.4,29,"MO","Clayton",0,0.55,2,1.72,"8600000US63105","7.5","60255","64.2092967",60.04,125,0.00729671356021248,2e-04,68,0,0.457664066,16088
"964",63304,303404,"63304","29_Weldon Spring","Weldon Spring","78314","29","G29078314",0,0,0,1,1,0,0,0.2,1,0,0,29,"MO","Weldon Spring",0,0.55,2,1.72,"8600000US63304","4.1","35622","31.1580967",45.08,50,0.001239433826628,1e-04,77,0,0.466252996,5295
"965",63456,195941,"63456","29_Monroe City","Monroe City","49394","29","G29049394",0,0,0,0,0,0,0,0,0,0,0,29,"MO","Monroe City",0,0.55,2,1.72,"8600000US63456","11.5","23404","17.5419711",40.59,4,0.00106894708711919,0,77,0,0.466252996,2473
"966",63640,207687,"63640","29_Farmington","Farmington","23752","29","G29023752",1,0,0,0,0,2,0.4,0.4,2,0,0,29,"MO","Farmington",0,0.55,2,1.72,"8600000US63640","13.2","20893","15.1341448",47.69,36,0.00137205579693574,1e-04,26,0,0.415341083,16097
"967",63740,196024,"63740","29_Chaffee","Chaffee","12988","29","G29012988",0,0,0,0,0,0,0,0.2,1,0,0,29,"MO","Chaffee",0,0.55,2,1.72,"8600000US63740","13.7","20165","8.204205",35.12,3,0.000525394045534151,0,68,0,0.457664066,2950
"968",63841,147129,"63841","29_Dexter","Dexter","19396","29","G29019396",0,0,1,1,0,0,0,0.4,2,0,0,29,"MO","Dexter",0,0.55,2,1.72,"8600000US63841","12.2","25812","12.8457918",29.83,14,0.00109000311429461,0,26,0,0.415341083,7661
"969",64030,196118,"64030","29_Grandview","Grandview","28324","29","G29028324",1,0,0,0,0,1,0.2,0.2,1,0,0,29,"MO","Grandview",0,0.55,2,1.72,"8600000US64030","13.9","20136","16.9824558",49.42,20,0.000818431067643328,0,74,0,0.463205591,24033
"970",64067,196148,"64067","29_Lexington","Lexington","41870","29","G29041870",1,0,0,0,0,0,0,0,0,0,0,29,"MO","Lexington",0,0.55,2,1.72,"8600000US64067","16.7","23142","15.9506757",42.23,5,0.000871535645807914,0,74,0,0.463205591,4551
"971",64076,196164,"64076","29_Odessa","Odessa","54038","29","G29054038",0,0,0,0,0,0,0,0,0,0,0,29,"MO","Odessa",0,0.55,2,1.72,"8600000US64076","5.9","24572","14.0181274",42.23,17,0.00178834420366085,0,74,0,0.463205591,4737
"972",64079,208879,"64079","29_Platte City","Platte City","58178","29","G29058178",1,0,0,1,0,0,0,0.4,2,0,0,29,"MO","Platte City",0,0.55,2,1.72,"8600000US64079","5.5","32850","27.652862",46.73,21,0.00175864667950758,0,84,0,0.472079091,4806
"973",64080,147342,"64080","29_Pleasant Hill","Pleasant Hill","58394","29","G29058394",1,0,1,0,0,0,0,0.2,1,0,0,29,"MO","Pleasant Hill",0,0.55,2,1.72,"8600000US64080","4.4","27297","14.2962743",40.06,14,0.00111901526656542,0,78,0,0.467755954,7178
"974",64083,196172,"64083","29_Raymore","Raymore","60752","29","G29060752",0,1,0,1,1,0,0,0,0,0,0,29,"MO","Raymore",0,0.55,2,1.72,"8600000US64083","4.6","29887","23.1006706",40.06,39,0.00194377990430622,1e-04,78,0,0.467755954,17703
"975",64093,147369,"64093","29_Warrensburg","Warrensburg","77092","29","G29077092",1,0,0,0,0,1,0.2,0,0,0,0,29,"MO","Warrensburg",0,0.55,2,1.72,"8600000US64093","19.9","21007","27.303487",43.76,57,0.00211628425038984,1e-04,74,0,0.463205591,19034
"976",64106,196198,"64106","29_Kansas City","Kansas City","38000","29","G29038000",1,1,0,0,1,3,0.6,0,0,3,0.6,29,"MO","Kansas City",1,0.55,2,1.72,"8600000US64106","46.9","16747","22.6837258",49.42,8,0.001085776330076,0,74,0,0.463205591,451572
"977",64424,196228,"64424","29_Bethany","Bethany","05068","29","G29005068",0,0,0,0,0,0,0,0,0,0,0,29,"MO","Bethany",0,0.55,2,1.72,"8600000US64424","12.3","17363","4.7062071",33.88,4,0.00090702947845805,0,129,0,0.510545342,3069
"978",64429,196236,"64429","29_Cameron","Cameron","10828","29","G29010828",1,0,0,0,0,0,0,0.2,1,0,0,29,"MO","Cameron",0,0.55,2,1.72,"8600000US64429","14.4","17512","11.5019413",44.32,11,0.000815237530571407,0,129,0,0.510545342,9279
"979",64468,196243,"64468","29_Maryville","Maryville","46640","29","G29046640",1,0,0,0,0,0,0,0,0,0,0,29,"MO","Maryville",0,0.55,2,1.72,"8600000US64468","30.7","18359","25.7808543",44.66,23,0.00146599528331952,0,84,0,0.472079091,10800
"980",64485,196255,"64485","29_Savannah","Savannah","66044","29","G29066044",1,0,0,0,0,0,0,0,0,0,0,29,"MO","Savannah",0,0.55,2,1.72,"8600000US64485","7.4","23953","18.4149157",38.79,8,0.0010183299389002,0,84,0,0.472079091,5075
"981",64601,196270,"64601","29_Chillicothe","Chillicothe","13690","29","G29013690",0,0,0,0,0,1,0.2,0.2,1,0,0,29,"MO","Chillicothe",0,0.55,2,1.72,"8600000US64601","18.7","20358","16.7691262",37.88,12,0.000997008973080758,0,129,0,0.510545342,8706
"982",64730,196316,"64730","29_Butler","Butler","10054","29","G29010054",0,0,0,0,0,1,0.2,0,0,0,0,29,"MO","Butler",0,0.55,2,1.72,"8600000US64730","17.2","21310","8.9687364",40.36,7,0.000997293061689699,0,78,0,0.467755954,4306
"983",64759,196334,"64759","29_Lamar","Lamar","40376","29","G29040376",0,0,0,0,0,1,0.2,0,0,0,0,29,"MO","Lamar",0,0.55,2,1.72,"8600000US64759","17.9","19276","13.2433615",24.79,3,0.000357525920629246,0,78,0,0.467755954,4474
"984",64850,196352,"64850","29_Neosho","Neosho","51572","29","G29051572",1,0,0,0,0,0,0,0.4,2,0,0,29,"MO","Neosho",0,0.55,2,1.72,"8600000US64850","16.7","19185","15.8397742",29.7,15,0.000632591093117409,0,86,0,0.476594827,11317
"985",65018,207617,"65018","29_California","California","10468","29","G29010468",0,0,0,0,0,0,0,0,0,0,0,29,"MO","California",0,0.55,2,1.72,"8600000US65018","13.1","22826","20.7167266",31.81,10,0.00132152768600502,0,74,0,0.463205591,4154
"986",65066,516695,"65066","29_Owensville","Owensville","55640","29","G29055640",0,0,0,0,1,1,0.2,0.2,1,1,0.2,29,"MO","Owensville",0,0.55,2,1.72,"8600000US65066","12.8","18976","11.9713305",37.84,9,0.0013865352025882,0,68,0,0.457664066,2588
"987",65240,196428,"65240","29_Centralia","Centralia","12898","29","G29012898",0,0,0,0,0,1,0.2,0,0,0,0,29,"MO","Centralia",0,0.55,2,1.72,"8600000US65240","13.6","22341","20.1440952",56.09,5,0.000637348629700446,0,77,0,0.466252996,3669
"988",65340,196487,"65340","29_Marshall","Marshall","46316","29","G29046316",0,0,1,0,0,1,0.2,0.6,3,0,0,29,"MO","Marshall",0,0.55,2,1.72,"8600000US65340","21.8","18470","17.2452966",48.71,14,0.000894911787266684,0,74,0,0.463205591,12118
"989",65360,196499,"65360","29_Windsor","Windsor","80350","29","G29080350",0,0,0,0,0,1,0.2,0,0,0,0,29,"MO","Windsor",0,0.55,2,1.72,"8600000US65360","15.1","21319","11.9641822",44.41,5,0.00112968820605513,0,74,0,0.463205591,3186
"990",65536,196510,"65536","29_Lebanon","Lebanon","41168","29","G29041168",0,0,1,0,0,2,0.4,0.8,4,1,0.2,29,"MO","Lebanon",0,0.55,2,1.72,"8600000US65536","17.7","20731","11.922765",32.42,25,0.000849098257650375,0,78,0,0.467755954,14336
"991",65583,196528,"65583","29_Waynesville","Waynesville","77992","29","G29077992",0,0,0,0,0,1,0.2,0.2,1,0,0,29,"MO","Waynesville",0,0.55,2,1.72,"8600000US65583","11.9","25003","20.3201144",35.46,10,0.000939231708462478,0,78,0,0.467755954,3960
"992",65616,147994,"65616","29_Branson","Branson","07966","29","G29007966",0,1,0,1,1,0,0,0.2,1,0,0,29,"MO","Branson",0,0.55,2,1.72,"8600000US65616","12.9","25191","21.7315622",31.2,27,0.0011384719176927,0,71,0,0.461822508,7651
"993",65708,196563,"65708","29_Monett","Monett","49196","29","G29049196",0,0,0,0,0,0,0,0,0,0,0,29,"MO","Monett",0,0.55,2,1.72,"8600000US65708","19.7","21220","15.7627228",32.18,11,0.000814211695040711,0,86,0,0.476594827,8939
"994",65712,196569,"65712","29_Mount Vernon","Mount Vernon","50672","29","G29050672",0,0,0,0,0,1,0.2,0,0,0,0,29,"MO","Mount Vernon",0,0.55,2,1.72,"8600000US65712","19.1","22095","14.242138",31.16,5,0.000560161326462021,0,86,0,0.476594827,4600
"995",65714,148031,"65714","29_Nixa","Nixa","52616","29","G29052616",1,0,0,0,0,1,0.2,0.2,1,0,0,29,"MO","Nixa",0,0.55,2,1.72,"8600000US65714","9.6","25689","22.4709909",31.89,14,0.000493357296402016,0,71,0,0.461822508,18829
"996",65802,196602,"65802","29_Springfield","Springfield","70000","29","G29070000",0,1,0,1,1,0,0,0,0,0,0,29,"MO","Springfield",1,0.55,2,1.72,"8600000US65802","22.7","19025","17.8163393",41.97,53,0.00125619207887938,1e-04,78,0,0.467755954,266944
"997",66002,196611,"66002","20_Atchison","Atchison","02900","20","G20002900",1,0,0,0,1,1,0.2,0,0,0,0,20,"KS","Atchison",0,0,10,2.52,"8600000US66002","13","21855","20.3656372",46.09,17,0.00123708339397468,0,84,0,0.472079091,10402
"998",66012,196617,"66012","20_Bonner Springs","Bonner Springs","07975","20","G20007975",1,0,0,0,0,1,0.2,0.2,1,0,0,20,"KS","Bonner Springs",0,0,10,2.52,"8600000US66012","8.1","29787","25.9053621",70.72,21,0.00194228634850166,0,126,0,0.50978778,7161
"999",66030,143057,"66030","20_Gardner","Gardner","25425","20","G20025425",0,0,0,0,0,0,0,0.6,3,0,0,20,"KS","Gardner",0,0,10,2.52,"8600000US66030","4.3","26514","24.1225779",45.44,19,0.000926693654587134,0,126,0,0.50978778,17462
"1000",66032,196626,"66032","20_Garnett","Garnett","25925","20","G20025925",1,1,1,1,1,1,0.2,0.2,1,0,0,20,"KS","Garnett",0,0,10,2.52,"8600000US66032","16.3","19750","14.6420596",33.22,11,0.00201760821716801,0,78,0,0.467755954,3222
"1001",66043,196634,"66043","20_Lansing","Lansing","38650","20","G20038650",0,0,0,0,0,0,0,0,0,0,0,20,"KS","Lansing",0,0,10,2.52,"8600000US66043","6.5","23934","24.7412087",44.12,6,0.000563486100676183,0,84,0,0.472079091,10691
"1002",66044,148140,"66044","20_Lawrence","Lawrence","38900","20","G20038900",0,0,1,1,1,0,0,0,0,0,0,20,"KS","Lawrence",1,0,10,2.52,"8600000US66044","34.3","17722","41.6092458",65.74,144,0.00516628995802389,2e-04,126,0,0.50978778,114748
"1003",66044,196638,"66044","20_Lawrence","Lawrence","38900","20","G20038900",1,0,1,0,1,3,0.6,0,0,5,1,20,"KS","Lawrence",1,0,10,2.52,"8600000US66044","34.3","17722","41.6092458",65.74,144,0.00516628995802389,2e-04,126,0,0.50978778,90520
"1004",66053,304971,"66053","20_Louisburg","Louisburg","42875","20","G20042875",0,0,0,0,0,0,0,0.4,2,0,0,20,"KS","Louisburg",0,0,10,2.52,"8600000US66053","7.4","29288","23.058418",37.97,10,0.00136593361562628,0,78,0,0.467755954,3940
"1005",66061,196670,"66061","20_Olathe","Olathe","52575","20","G20052575",0,0,1,0,1,1,0.2,0.2,1,3,0.6,20,"KS","Olathe",1,0,10,2.52,"8600000US66061","7.6","31332","30.4635162",45.44,78,0.00143688748065728,1e-04,126,0,0.50978778,534093
"1006",66067,207693,"66067","20_Ottawa","Ottawa","53550","20","G20053550",0,0,1,1,0,1,0.2,0.2,1,0,0,20,"KS","Ottawa",0,0,10,2.52,"8600000US66067","10.7","23049","19.8008778",38.51,27,0.00163576881134133,0,78,0,0.467755954,26562
"1007",66071,196697,"66071","20_Paola","Paola","54250","20","G20054250",0,0,0,0,0,1,0.2,0,0,0,0,20,"KS","Paola",0,0,10,2.52,"8600000US66071","6.3","27975","18.7373381",37.97,25,0.00200416867083534,0,78,0,0.467755954,30989
"1008",66202,196718,"66202","20_Mission","Mission","47225","20","G20047225",0,1,1,1,0,0,0,0,0,3,0.6,20,"KS","Mission",0,0,10,2.52,"8600000US66202","12.3","30754","34.4903856",45.44,73,0.0043589896697916,1e-04,74,0,0.463205591,9765
"1009",66208,196754,"66208","20_Prairie Village","Prairie Village","57575","20","G20057575",0,0,1,1,1,2,0.4,0,0,1,0.2,20,"KS","Prairie Village",0,0,10,2.52,"8600000US66208","3","55397","55.0981174",45.44,148,0.00691750408974059,2e-04,74,0,0.463205591,21479
"1010",66434,196785,"66434","20_Hiawatha","Hiawatha","31675","20","G20031675",0,0,0,0,0,0,0,0.4,2,0,0,20,"KS","Hiawatha",0,0,10,2.52,"8600000US66434","19.6","20551","16.5345752",30.61,9,0.00188916876574307,0,84,0,0.472079091,3169
"1011",66502,196808,"66502","20_Manhattan","Manhattan","44250","20","G20044250",1,0,1,0,0,4,0.8,0.2,1,0,0,20,"KS","Manhattan",0,0,10,2.52,"8600000US66502","29.8","20628","43.8801743",46.43,99,0.00228774783934926,1e-04,126,0,0.50978778,52284
"1012",66508,196825,"66508","20_Marysville","Marysville","45050","20","G20045050",0,0,0,0,0,0,0,0.2,1,0,0,20,"KS","Marysville",0,0,10,2.52,"8600000US66508","10.5","23593","11.9950044",36.11,2,0.00045034902049088,0,126,0,0.50978778,3126
"1013",66725,196872,"66725","20_Columbus","Columbus","15075","20","G20015075",0,0,0,0,0,0,0,0,0,0,0,20,"KS","Columbus",0,0,10,2.52,"8600000US66725","14.8","21298","17.0992022",37.91,8,0.00147167034584253,0,86,0,0.476594827,21082
"1014",66749,196881,"66749","20_Iola","Iola","34300","20","G20034300",0,0,0,0,0,0,0,0,0,0,0,20,"KS","Iola",0,0,10,2.52,"8600000US66749","14.6","19609","16.5012959",38.13,10,0.00127339870113332,0,86,0,0.476594827,13319
"1015",66801,196904,"66801","20_Emporia","Emporia","21275","20","G20021275",1,0,0,0,0,1,0.2,0.4,2,0,0,20,"KS","Emporia",0,0,10,2.52,"8600000US66801","22.6","18411","21.7608336",46.93,46,0.00156361535062375,1e-04,86,0,0.476594827,26380
"1016",67002,196952,"67002","20_Andover","Andover","01800","20","G20001800",0,0,0,0,0,0,0,0.2,1,0,0,20,"KS","Andover",0,0,10,2.52,"8600000US67002","2.7","34634","34.5354598",33.53,13,0.000963962627910426,0,170,0,0.545788264,10351
"1017",67003,196959,"67003","20_Anthony","Anthony","01975","20","G20001975",0,0,0,0,0,3,0.6,0,0,0,0,20,"KS","Anthony",0,0,10,2.52,"8600000US67003","15.3","22119","18.6528026",26.91,3,0.00109649122807018,0,147,0,0.532699212,5857
"1018",67005,196967,"67005","20_Arkansas City","Arkansas City","02300","20","G20002300",1,0,0,0,0,1,0.2,0,0,0,0,20,"KS","Arkansas City",0,0,10,2.52,"8600000US67005","19.4","19875","14.3140824",37.11,11,0.000678258724873597,0,147,0,0.532699212,11070
"1019",67010,148803,"67010","20_Augusta","Augusta","03300","20","G20003300",1,0,0,0,0,0,0,0,0,0,0,20,"KS","Augusta",0,0,10,2.52,"8600000US67010","10.5","23668","18.3741909",33.53,14,0.0010350436196954,0,170,0,0.545788264,8693
"1020",67037,196981,"67037","20_Derby","Derby","17800","20","G20017800",1,0,0,0,0,2,0.4,0.6,3,0,0,20,"KS","Derby",0,0,10,2.52,"8600000US67037","4.9","29328","26.4630368",43.52,21,0.000805338242061666,0,170,0,0.545788264,22517
"1021",67042,196987,"67042","20_El Dorado","El Dorado","20075","20","G20020075",1,0,0,0,0,1,0.2,0.6,3,0,0,20,"KS","El Dorado",0,0,10,2.52,"8600000US67042","11.8","22211","15.1835339",33.53,24,0.00135616206136633,0,170,0,0.545788264,12591
"1022",67042,196986,"67042","20_El Dorado","El Dorado","20075","20","G20020075",0,0,1,0,0,1,0.2,0,0,0,0,20,"KS","El Dorado",0,0,10,2.52,"8600000US67042","11.8","22211","15.1835339",33.53,24,0.00135616206136633,0,170,0,0.545788264,63562
"1023",67063,197019,"67063","20_Hillsboro","Hillsboro","32275","20","G20032275",0,0,0,0,0,1,0.2,0.2,1,0,0,20,"KS","Hillsboro",0,0,10,2.52,"8600000US67063","7.6","24122","27.2426821",30.22,3,0.000770020533880904,0,86,0,0.476594827,2638
"1024",67068,197021,"67068","20_Kingman","Kingman","36950","20","G20036950",0,0,0,0,0,1,0.2,0.4,2,0,0,20,"KS","Kingman",0,0,10,2.52,"8600000US67068","11.4","23410","15.285307",27.01,4,0.000934142923867352,0,170,0,0.545788264,2996
"1025",67110,197036,"67110","20_Mulvane","Mulvane","49100","20","G20049100",0,0,0,0,0,0,0,0,0,0,0,20,"KS","Mulvane",0,0,10,2.52,"8600000US67110","7.2","28448","20.6699644",43.52,5,0.000627510040160643,0,170,0,0.545788264,5866
"1026",67147,197059,"67147","20_Valley Center","Valley Center","73250","20","G20073250",0,0,0,0,0,0,0,0.4,2,0,0,20,"KS","Valley Center",0,0,10,2.52,"8600000US67147","6.5","28646","27.3405823",43.52,8,0.00087931413497472,0,170,0,0.545788264,6521
"1027",67203,148982,"67203","20_Wichita","Wichita","79000","20","G20079000",0,0,0,1,1,2,0.4,0,0,0,0,20,"KS","Wichita",1,0,10,2.52,"8600000US67203","20.3","20212","20.0020608",43.52,73,0.00235134961025575,1e-04,170,0,0.545788264,482863
"1028",67410,149091,"67410","20_Abilene","Abilene","00125","20","G20000125",1,0,0,0,0,2,0.4,0.6,3,0,0,20,"KS","Abilene",0,0,10,2.52,"8600000US67410","9.3","23719","19.0439652",28.48,18,0.00174672489082969,0,151,0,0.535198474,6400
"1029",67432,149104,"67432","20_Clay Center","Clay Center","13625","20","G20013625",0,0,0,0,0,1,0.2,0,0,0,0,20,"KS","Clay Center",0,0,10,2.52,"8600000US67432","12.4","25553","16.7500638",25.18,8,0.00130718954248366,0,159,0,0.539291264,4442
"1030",67439,303244,"67439","20_Ellsworth","Ellsworth","20500","20","G20020500",0,0,0,0,0,0,0,0.4,2,0,0,20,"KS","Ellsworth",0,0,10,2.52,"8600000US67439","6.5","20485","22.7529841",29.63,3,0.000783699059561128,0,151,0,0.535198474,2858
"1031",67449,197144,"67449","20_Herington","Herington","31400","20","G20031400",1,1,0,1,0,0,0,0.2,1,0,0,20,"KS","Herington",0,0,10,2.52,"8600000US67449","13.4","20069","14.4434221",28.48,2,0.000604047115675023,0,126,0,0.50978778,2451
"1032",67456,197152,"67456","20_Lindsborg","Lindsborg","41375","20","G20041375",0,0,1,0,0,0,0,0.6,3,0,0,20,"KS","Lindsborg",0,0,10,2.52,"8600000US67456","7.8","24197","27.5019491",36.62,19,0.00402116402116402,0,151,0,0.535198474,3245
"1033",67554,197209,"67554","20_Lyons","Lyons","43525","20","G20043525",0,1,1,1,1,3,0.6,0.6,3,0,0,20,"KS","Lyons",0,0,10,2.52,"8600000US67554","19.4","21460","13.6108715",29.5,9,0.0020901068276823,0,170,0,0.545788264,3399
"1034",67579,149231,"67579","20_Sterling","Sterling","68200","20","G20068200",1,0,0,0,0,4,0.8,0,0,0,0,20,"KS","Sterling",0,0,10,2.52,"8600000US67579","13.2","22348","25.9907225",29.5,6,0.00190415741034592,0,170,0,0.545788264,2535
"1035",67665,197261,"67665","20_Russell","Russell","61825","20","G20061825",1,0,0,0,0,0,0,0.4,2,0,0,20,"KS","Russell",0,0,10,2.52,"8600000US67665","16","27047","19.2113193",22.68,4,0.000790513833992095,0,151,0,0.535198474,4217
"1036",67669,149268,"67669","20_Stockton","Stockton","68350","20","G20068350",0,0,0,0,0,4,0.8,0,0,0,0,20,"KS","Stockton",0,0,10,2.52,"8600000US67669","24.6","24582","24.4105447",18.45,4,0.00220264317180617,0,151,0,0.535198474,5136
"1037",67735,197286,"67735","20_Goodland","Goodland","26875","20","G20026875",1,0,0,0,0,0,0,0.2,1,0,0,20,"KS","Goodland",0,0,10,2.52,"8600000US67735","20.7","20576","16.6904378",25.99,5,0.000893176134333691,0,159,0,0.539291264,4388
"1038",67801,197301,"67801","20_Dodge City","Dodge City","18250","20","G20018250",0,0,0,0,1,0,0,0,0,0,0,20,"KS","Dodge City",0,0,10,2.52,"8600000US67801","16.2","19742","15.9594004",34.3,21,0.000718759626244994,0,170,0,0.545788264,33293
"1039",67846,197316,"67846","20_Garden City","Garden City","25325","20","G20025325",0,0,0,0,0,1,0.2,0,0,0,0,20,"KS","Garden City",0,0,10,2.52,"8600000US67846","15.1","22035","17.0173681",32.1,30,0.000898203592814371,0,170,0,0.545788264,40998
"1040",67861,197332,"67861","20_Leoti","Leoti","39550","20","G20039550",0,0,0,1,0,0,0,0,0,0,0,20,"KS","Leoti",0,0,10,2.52,"8600000US67861","14.4","20410","17.0353319",16.25,2,0.00100806451612903,0,170,0,0.545788264,2148
"1041",67880,197345,"67880","20_Ulysses","Ulysses","71975","20","G20071975",0,0,0,0,0,0,0,0,0,0,0,20,"KS","Ulysses",0,0,10,2.52,"8600000US67880","12.9","26444","16.956637",24.14,3,0.000378501135503407,0,192,1,0.589900915,5557
"1042",67880,197344,"67880","20_Ulysses","Ulysses","71975","20","G20071975",0,0,0,0,0,1,0.2,0,0,0,0,20,"KS","Ulysses",0,0,10,2.52,"8600000US67880","12.9","26444","16.956637",24.14,3,0.000378501135503407,0,192,1,0.589900915,7395
"1043",67951,197359,"67951","20_Hugoton","Hugoton","33425","20","G20033425",0,0,0,0,0,0,0,0,0,0,0,20,"KS","Hugoton",0,0,10,2.52,"8600000US67951","13.7","25663","11.5892572",13.49,2,0.000422832980972516,0,192,1,0.589900915,3411
"1044",68008,149434,"68008","31_Blair","Blair","05350","31","G31005350",0,0,0,0,0,0,0,0,0,0,0,31,"NE","Blair",0,0,3,2.14,"8600000US68008","6.1","28243","24.9672884",36.61,20,0.00159527797718752,0,93,0,0.483053685,7789
"1045",68025,197382,"68025","31_Fremont","Fremont","17670","31","G31017670",0,0,0,0,0,3,0.6,0.2,1,0,0,31,"NE","Fremont",0,0,3,2.14,"8600000US68025","13.1","23861","15.7188668",43.87,41,0.00135282278021579,1e-04,124,0,0.508939762,25224
"1046",68048,149468,"68048","31_Plattsmouth","Plattsmouth","39345","31","G31039345",0,0,0,0,0,1,0.2,0.2,1,0,0,31,"NE","Plattsmouth",0,0,3,2.14,"8600000US68048","6.1","29142","20.5646685",40.03,15,0.00123946455131383,0,124,0,0.508939762,6902
"1047",68352,197460,"68352","31_Fairbury","Fairbury","16410","31","G31016410",0,0,0,0,0,0,0,0.2,1,0,0,31,"NE","Fairbury",0,0,3,2.14,"8600000US68352","12.6","23686","12.937758",41.95,7,0.00132827324478178,0,126,0,0.50978778,3755
"1048",68355,149594,"68355","31_Falls City","Falls City","16655","31","G31016655",1,0,0,0,0,1,0.2,0,0,0,0,31,"NE","Falls City",0,0,3,2.14,"8600000US68355","13","20741","16.2144004",39.25,4,0.000806614236741278,0,84,0,0.472079091,4017
"1049",68467,197506,"68467","31_York","York","54045","31","G31054045",0,0,0,0,0,3,0.6,0.4,2,0,0,31,"NE","York",0,0,3,2.14,"8600000US68467","10","24350","20.3846693",24.9,8,0.000847547409683229,0,126,0,0.50978778,7870
"1050",68701,197556,"68701","31_Norfolk","Norfolk","34615","31","G31034615",0,0,0,0,0,1,0.2,0.4,2,0,0,31,"NE","Norfolk",0,0,3,2.14,"8600000US68701","14.2","23803","18.0028034",30.02,22,0.000734410468687408,0,178,1,0.553145647,22940
"1051",68731,197566,"68731","31_Dakota City","Dakota City","12000","31","G31012000",0,0,1,0,0,2,0.4,0,0,0,0,31,"NE","Dakota City",1,0,3,2.14,"8600000US68731","10.9","22689","10.5878286",47.63,1,0.000357525920629246,0,93,0,0.483053685,20174
"1052",68822,197644,"68822","31_Broken Bow","Broken Bow","06610","31","G31006610",0,0,1,0,1,1,0.2,0.2,1,0,0,31,"NE","Broken Bow",0,0,3,2.14,"8600000US68822","9.6","21332","17.7518884",21.7,2,0.000452591083955646,0,152,0,0.535205743,3154
"1053",68826,197649,"68826","31_Central City","Central City","08535","31","G31008535",0,0,0,0,0,2,0.4,0,0,0,0,31,"NE","Central City",0,0,3,2.14,"8600000US68826","13.6","22419","17.831859",29.34,2,0.000522739153162572,0,124,0,0.508939762,2828
